datadate,tic,name,current_assets,accounts_payable,long_term_debt,current_liabilities,preferred_stock,cost_of_goods_sold,nonoperating_income,operating_income,sales,income_taxes,interest_and_expense,depreciation_and_amortization,equity_in_net_loss,inventory_decrease,capital_expenditures,short_term_investments_change
20201231,VITL,VITAL FARMS INC,137.256,15.489,0.327,25.914,0.0,137.202,-0.106,13.595,214.28,2.77,0.488,2.618,0.0,0.029,10.3,0.0
20201231,NHIC.2,NEWHOLD INVESTMENT COR,1.512,0.677,0.0,0.76,0.0,0.0,-10.882,-1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201231,KBNT,KUBIENT INC,26.264,1.442,0.188,2.693,0.0,7.051,0.027,-4.466,2.9,0.0,1.526,0.315,0.0,0.0,0.016,0.0
20201231,DMS,DIGITAL MEDIA SOLUTIONS INC,76.899,37.191,193.591,56.967,0.003,268.117,-8.84,20.968,332.856,3.085,13.74,18.89,0.0,0.0,10.372,0.0
20201231,ACND,ASCENDANT DIG ACQ CORP,1.191,0.022,0.0,0.143,0.0,0.0,-29.28,-0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201231,AFIB,ACUTUS MEDICAL INC,151.388,8.266,40.145,21.907,0.0,12.669,-5.119,-91.236,8.464,0.023,5.506,4.671,0.0,-3.891,11.225,-52.599
20201231,ANNX,ANNEXON INC,354.011,3.734,0.0,10.622,0.0,0.0,0.057,-63.469,0.0,0.0,0.0,0.667,0.0,0.0,0.464,-82.7
20201231,ARYA,ARYA SCIE ACQ CORP III,1.305,0.0,0.0,0.389,0.0,0.0,0.053,-0.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201231,ALVR,ALLOVIR INC,361.317,0.963,5.463,12.294,0.0,0.0,1.525,-71.309,0.0,0.0,0.0,0.073,0.0,0.0,0.235,-169.262
20201231,IKT,INHIBIKASE THERAPE INC,14.783,1.721,0.277,4.722,0.0,3.517,0.0,-2.819,0.698,0.0,0.029,0.0,0.0,0.0,0.0,0.0
20201231,BEKE,KE HOLDINGS INC -ADR,13320.434,1003.507,585.672,5117.836,0.0,7980.649,268.518,468.344,10724.776,244.803,33.375,178.638,-5.717,0.0,134.971,-2008.346
20201231,LCAP,LIONHEART ACQU CORP II,1.142,0.0,0.0,1.169,0.0,0.0,0.247,-1.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201231,STPK,STAR PEAK ENE TRA CORP,1.564,0.144,0.0,2.809,0.0,0.0,-109.133,-3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201231,HRMY,HARMONY BIOSC HOLD INC,262.891,2.556,194.25,134.539,0.0,17.501,-2.676,19.586,159.742,0.0,28.615,12.649,0.0,-2.735,0.002,0.0
20201231,MAXN,MAXEON SOLAR TECHNOLOGIE LTD,547.195,159.184,148.097,308.132,0.0,774.489,32.651,-97.377,844.836,12.127,31.859,47.328,-3.198,25.212,27.689,5.232
20201231,SVAC,STARBOARD VAL ACQ CORP,2.781,0.012,0.0,0.283,0.0,0.0,-26.714,-0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201231,FIII,FORUM MERGER III CORP,1.713,0.0,0.0,3.33,0.0,0.0,-25.508,-3.617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201231,OM,OUTSET MEDICAL INC,345.911,4.948,37.718,36.692,0.0,59.813,0.433,-117.467,49.935,0.0,2.891,4.396,0.0,-16.287,9.108,13.024
20201231,U,UNITY SOFTWARE INC,2080.66,11.303,98.532,503.222,0.0,143.128,-3.885,-159.297,772.445,2.091,1.52,42.974,0.0,0.0,40.156,-481.809
20201231,VTRU,VITRU LTD,139.185,6.132,23.963,72.762,0.0,31.421,5.565,12.403,98.747,-3.62,11.736,9.79,0.0,0.0,4.858,-83.038
20201231,DYN,DYNE THERAPEUTICS INC,349.087,3.44,0.0,10.967,0.0,0.0,-0.394,-58.647,0.0,0.0,0.396,0.7,0.0,0.0,1.161,-44.5
20201231,LNSR,LENSAR INC,58.385,2.481,3.314,8.467,0.0,10.998,0.068,-18.502,26.382,0.0,1.34,2.565,0.0,-8.697,0.366,0.0
20201231,FROG,JFROG LTD,652.561,9.911,0.0,122.7,0.0,25.52,2.045,-12.422,150.827,-2.742,0.0,3.66,0.0,0.0,3.522,-308.274
20201231,COGT,COGENT BIOSCIENCES INC,244.912,0.732,3.155,13.094,110.881,38.275,0.923,-31.124,7.871,0.0,0.0,0.72,0.0,0.0,0.0,0.0
20201231,MTCR,METACRINE INC,102.023,0.334,10.379,4.026,0.0,0.0,0.398,-36.69,0.0,0.0,1.012,0.931,0.0,0.0,0.206,-31.891
20201231,PTVE,PACTIV EVERGREEN INC,1873.0,313.0,4182.0,739.0,0.0,3756.0,14.0,250.0,4689.0,-112.0,305.0,484.0,0.0,-64.0,410.0,0.0
20201231,VGAC,VG ACQUISITION CORP,1.237,0.0,0.0,0.032,0.0,0.0,-47.632,-0.971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201231,LSF,LAIRD SUPERFOOD INC,75.996,1.316,0.051,2.744,0.0,18.73,0.079,-12.689,26.006,0.0,0.0,0.475,0.0,-3.86,1.06,-3.221
20201231,TSHA,TAYSHA GENE THERPS INC,257.879,1.994,0.0,7.129,0.0,0.0,-16.981,-43.002,0.0,0.0,0.028,0.009,0.0,0.0,0.082,0.0
20201231,GDRX,GOODRX HLDGS INC,1086.368,10.291,693.355,59.551,0.0,29.587,0.182,-225.671,550.7,-9.827,27.913,21.82,0.0,0.0,20.553,0.0
20201231,VIAO,VIA OPTRONICS AG -ADS,154.753,36.898,11.162,75.398,0.0,149.364,-2.167,1.318,183.93,1.71,1.715,8.491,0.0,-3.339,3.398,0.0
20201231,TPGY,TPG PACE BENE FIN CORP,0.952,0.0,0.0,331.237,0.0,0.0,-308.178,-4.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201231,PACE,TPG PACE TECH OPP CORP,0.812,0.0,0.0,0.534,0.0,0.0,0.006,-0.643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201231,IMNM,IMMUNOME INC,42.894,1.187,0.134,3.038,0.0,0.0,-5.537,-12.261,0.0,0.0,0.039,0.755,0.0,0.0,0.586,0.0
20201231,LCY,LANDCADIA HOLD III INC,1.123,0.128,0.0,0.128,0.0,0.0,-27.611,-1.279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201231,YALA,YALLA GROUP LTD -ADR,253.375,1.574,0.0,21.082,0.0,61.009,0.316,3.758,134.927,0.861,0.0,0.262,0.0,0.0,1.03,3.512
20201231,GRAY,GRAYBUG VISION INC,99.24,2.513,0.0,6.997,0.0,0.0,2.301,-29.832,0.0,0.0,0.0,0.395,0.0,0.0,1.023,-41.537
20201231,BSY,BENTLEY SYSTEMS INC,340.258,16.492,277.866,465.555,0.0,150.544,21.222,197.968,801.544,38.625,7.566,37.102,-2.474,0.0,15.496,0.0
20201231,APSG,APOLLO STRAT GROWT CAP,1.383,0.383,0.0,2.257,0.0,0.0,-19.058,-0.584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201231,EAR,EARGO INC,222.457,6.02,15.003,23.718,0.0,19.348,-1.437,-33.271,69.154,0.0,1.92,2.525,0.0,0.141,5.079,0.0
20201231,CCCC,C4 THERAPEUTICS INC,381.009,5.683,21.878,43.852,0.0,92.027,-5.283,-60.449,33.195,-0.626,1.229,1.617,0.0,0.0,0.65,-189.855
20201231,ONCR,ONCORUS INC,133.391,1.245,41.615,5.984,0.0,0.0,-11.146,-37.153,0.0,0.0,0.0,1.373,0.0,0.0,1.056,0.0
20201231,ALGS,ALIGOS THERAPEUTICS INC,250.017,3.313,10.501,30.274,0.0,0.0,-10.492,-97.834,0.0,0.161,0.056,3.325,0.0,0.0,2.064,48.003
20201231,SPRB,SPRUCE BIOSCIENCES INC,160.397,3.628,3.575,9.763,0.0,0.0,0.2,-29.416,0.0,0.0,0.323,0.036,0.0,0.0,0.074,0.0
20201231,VLDR,VELODYNE LIDAR INC,404.714,7.721,10.014,65.393,0.0,62.237,0.062,-154.317,95.362,-4.084,0.106,8.394,0.0,1.619,3.277,-143.525
20201231,STTK,SHATTUCK LABS INC,345.639,1.754,0.0,16.834,0.0,46.247,0.328,-36.931,9.934,0.0,0.0,0.618,0.0,0.0,0.727,-145.595
20201231,LXEH,LIXIANG EDUCATIO CO LTD -ADR,32.993,1.362,0.0,14.018,0.0,15.892,1.493,3.933,24.23,0.0,0.316,1.536,0.0,-0.071,1.999,3.043
20201231,THRY,THRYV HOLDINGS INC,369.698,8.927,607.753,207.4,0.0,366.696,-67.147,243.882,1126.935,-107.983,68.539,147.591,0.0,0.0,27.757,0.0
20201231,MAX,MEDIAALPHA INC,127.799,98.249,182.668,107.455,0.255,499.41,-0.304,29.352,584.814,-1.267,7.938,4.718,0.0,0.0,0.296,0.0
20201231,IH,IHUMAN INC -ADR,155.431,3.279,0.771,60.748,0.0,24.903,1.132,-6.764,80.939,0.071,0.0,0.428,0.0,0.335,2.42,0.0
20201231,PRAX,PRAXIS PRECIS MEDI INC,302.326,4.088,0.0,15.72,0.0,0.0,0.14,-61.968,0.0,-0.008,0.0,0.05,0.0,0.0,0.0,0.0
20201231,MPLN,MULTIPLAN CORP,208.854,15.261,4605.987,112.498,0.0,318.675,35.71,-100.132,937.763,-26.343,335.638,403.679,0.0,0.0,70.813,0.0
20201231,GBOX,GREENBOX POS,12.006,0.21,0.15,11.728,0.0,4.825,-1.025,-5.104,8.525,0.0,1.509,0.016,0.0,0.0,0.007,0.0
20201231,TTCF,TATTOOED CHEF INC,206.47,25.391,1.99,30.349,0.0,123.409,0.866,4.725,148.492,-40.278,0.735,1.427,0.0,-20.7,7.035,0.0
20201231,RIDE,LORDSTOWN MOTORS CORP,654.445,32.536,1.015,34.074,0.0,0.0,-22.912,-102.481,0.0,0.0,1.003,0.0,0.0,0.0,52.645,0.0
20201231,SQZ,SQZ BIOTECHNOLOGIES CO,176.831,3.708,38.885,45.193,0.0,70.714,0.537,-51.058,20.998,0.0,0.0,10.944,0.0,0.0,1.177,59.0
20201231,VVOS,VIVOS THERAPEUTICS INC,20.394,2.281,0.423,7.823,0.0,2.653,0.08,-8.709,13.066,0.0,0.097,0.718,0.0,0.0,0.12,0.0
20201231,AVIR,ATEA PHARMACEUTICALS INC,863.477,0.06,0.0,315.795,0.0,59.644,0.083,-11.03,48.633,0.0,0.0,0.019,0.0,0.0,0.026,0.0
20201231,NGMS,NEOGAMES S.A,68.174,1.693,29.678,12.095,0.0,6.685,1.217,14.429,49.202,1.443,4.893,11.657,1.393,0.0,0.928,0.0
20201231,GLTO,GALECTO INC,169.295,2.851,0.541,5.566,0.0,0.0,-1.2,-33.637,0.0,0.0,0.0,0.188,0.0,0.0,0.0,0.0
20201231,FSR,FISKER INC,1001.03,5.159,1.912,13.222,0.0,0.0,-85.07,-41.824,0.0,0.0,1.61,0.305,0.0,0.0,0.676,0.0
20201231,TLMD,SOC TELEMED INC,49.084,2.809,0.0,15.94,0.0,34.539,0.101,-34.523,57.995,0.031,12.327,8.171,0.0,0.0,2.221,0.0
20201231,INAB,IN8BIO INC,18.144,0.62,0.0,2.572,34.9,0.0,0.0,-8.557,0.0,0.0,0.0,0.088,0.0,0.0,0.0,0.0
20201231,MRVI,MARAVA LIFES HLDGS INC,331.598,8.171,584.804,130.778,1.61,61.412,0.126,108.033,284.098,2.88,30.74,27.662,0.0,-19.099,25.408,0.0
20201231,EOSE,EOS ENERGY ENTERPRISES INC,127.367,11.378,0.284,14.122,0.0,3.951,1.306,-38.156,0.219,0.0,23.821,1.558,0.127,-0.214,3.605,0.0
20201231,OZON,OZON HOLDINGS PLC,1650.0,562.0,193.0,796.0,0.0,962.0,-21.0,-229.0,1379.0,3.0,28.0,65.0,1.0,-67.0,89.0,0.0
20201231,MDVL,MEDAVAIL HOLDINGS INC,63.867,1.339,0.651,7.613,0.0,8.652,-0.248,-20.811,13.968,0.0,1.241,1.805,0.0,0.036,0.662,0.0
20201231,MP,MP MATERIALS CORP,561.047,16.159,46.434,43.061,0.0,66.204,0.283,35.17,134.31,-17.636,5.171,9.186,0.0,-9.224,22.37,0.0
20201231,OLMA,OLEMA PHARMACEUTICALS INC,342.137,0.719,0.0,4.585,0.0,0.0,0.06,-21.528,0.0,0.0,0.653,0.011,0.0,0.0,0.056,0.0
20201231,SEER,SEER INC,433.128,2.115,0.0,8.094,0.0,32.699,0.874,-33.649,0.656,0.0,0.0,1.606,0.0,-0.551,4.534,-29.974
20201231,QS,QUANTUMSCAPE CORP,1009.168,5.383,11.244,12.35,0.0,0.0,-1579.997,-81.021,0.0,0.0,20.765,8.735,0.0,0.0,24.093,-778.555
20201231,RBLX,ROBLOX CORP,1424.131,12.012,0.0,1228.546,344.827,789.056,1.79,-266.137,923.885,-6.656,0.0,43.808,0.0,0.0,104.153,57.009
20201231,ABNB,AIRBNB INC,8916.386,79.898,2246.467,5139.779,0.0,1623.165,-891.103,-3298.166,3378.199,-97.222,171.688,144.199,-8.2,0.0,37.371,125.561
20201231,MASS,908 DEVICES INC,170.967,1.004,20.171,10.833,0.0,11.14,-6.028,-5.815,26.894,0.0,0.976,0.831,0.0,0.223,0.009,0.0
20201231,KNTE,KINNATE BIOPHARMA INC,400.203,3.94,0.0,7.304,0.0,0.0,0.24,-36.001,0.0,0.0,0.0,0.083,0.0,0.0,0.297,-31.412
20201231,LAZR,LUMINAR TECHNOLOGIES INC,500.81,6.039,0.794,16.59,0.0,22.435,-268.542,-86.875,13.951,0.0,2.885,2.517,0.0,-4.018,2.202,-270.191
20201231,SBTX,SILVERBACK THERAPE INC,390.656,2.583,2.326,9.601,0.0,0.0,0.0,-32.918,0.0,0.0,0.029,0.668,0.0,0.0,0.917,0.0
20201231,PUBM,PUBMATIC INC,327.114,168.673,0.0,191.575,0.0,25.443,-0.175,31.755,148.748,4.967,0.0,15.743,0.0,0.0,31.403,1.526
20201231,OPEN,OPENDOOR TECHNOLOGIES INC,2053.111,2.756,182.092,393.389,0.0,2335.953,-21.67,-155.113,2583.121,0.063,67.806,62.348,0.0,832.12,17.341,-4.525
20201231,DM,DESKTOP METAL INC,612.592,7.591,2.157,30.499,0.0,22.93,57.428,-92.055,16.47,-0.94,0.328,8.608,0.0,-1.303,1.429,-27.27
20201231,BCAB,BIOATLA INC,240.681,2.456,0.682,32.261,0.0,29.52,-1.482,-30.099,0.429,0.0,1.389,1.008,0.0,0.0,0.59,0.0
20201231,CFIV,CF ACQUISITION CORP IV,0.675,0.0,0.0,0.456,0.0,0.0,-5.748,-0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201231,KUKE,KUKE MUS HOLD LTD -ADR,36.366,4.156,1.496,31.091,0.0,5.41,0.794,-0.996,24.785,0.551,1.538,1.842,-0.001,0.131,0.144,0.0
20201231,POSH,POSHMARK INC,269.977,12.317,55.421,165.303,156.175,83.266,-5.898,23.4,262.077,0.657,0.0,2.894,0.0,0.0,1.465,39.336
20201231,SKLZ,SKILLZ INC,273.219,22.039,0.0,47.356,0.0,10.672,-44.449,-91.479,230.115,0.115,1.325,2.167,0.0,0.0,3.246,0.0
20201231,GOEV,CANOO INC,708.885,17.243,20.205,27.868,0.0,0.67,-0.039,-199.718,2.55,0.002,10.479,7.125,0.0,0.0,7.558,0.0
20201231,VINC,VINCERX INC,63.11,0.491,0.0,37.813,0.0,0.0,-5.898,-10.714,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0
20201231,XL,XL FLEET CORP,345.32,4.372,4.51,9.083,0.0,16.972,-37.904,-15.294,20.338,0.0,6.37,0.622,0.0,-1.334,0.145,0.0
20201231,IFBD,INFOBIRD CO LTD,7.286,0.553,0.0,7.501,0.0,4.236,0.187,4.368,14.533,0.286,0.209,0.482,0.0,0.0,0.105,0.0
20201231,RMO,ROMEO POWER INC,305.489,2.9,5.822,16.056,0.0,15.977,31.688,-34.324,8.974,0.002,1.111,1.988,-2.48,-1.372,1.325,0.0
20201231,DNMR,DANIMER SCIENTIFIC INC,402.383,10.61,55.561,50.486,0.0,32.23,7.745,-11.472,47.333,0.0,6.127,6.778,0.0,-6.604,38.268,0.0
20201231,CLNN,CLENE INC,62.989,1.124,3.939,11.668,0.0,16.247,-14.552,-17.004,0.206,0.406,0.95,0.963,0.0,-0.163,0.387,0.0
20201231,SHLS,SHOALS TECHNOLOGIES GRP INC,56.147,14.634,355.332,24.101,0.0,105.239,0.0,40.166,175.518,0.0,3.51,9.756,0.0,-6.475,3.236,0.0
20201231,FTCO,FORTITUDE GOLD CORP -SPN,52.932,1.715,0.144,11.069,0.0,27.543,-0.09,10.653,53.967,0.203,0.143,10.377,0.0,-2.3,6.488,0.0
20201231,PCT,PURECYCLE TECHNOLOGIES INC,67.827,1.058,262.153,33.075,61.233,0.0,-0.111,-42.575,0.0,0.0,7.955,2.069,0.0,0.0,29.812,0.0
20201231,ISPC,ISPECIMEN INC,3.472,1.792,0.179,22.136,11.173,2.765,-0.15,-2.405,8.184,0.0,2.097,0.963,0.0,0.0,0.001,0.0
20201231,MSGM,MOTORSPORT GAMES INC,10.474,0.706,0.0,14.914,0.0,5.938,0.037,0.002,19.046,0.0,0.719,0.72,-0.071,0.0,0.137,0.0
20201231,CGEM,CULLINAN ONCOLOGY INC,212.278,9.679,0.0,14.32,276.652,0.0,0.877,-60.335,0.0,0.0,0.0,0.062,0.0,0.0,0.01,-6.86
20201231,GRCL,GRACELL BIOTE INC -ADR,124.086,0.0,7.901,14.206,214.179,0.0,0.708,-32.624,0.0,0.0,0.328,3.285,0.0,0.0,12.082,-2.213
20201231,APGB,APOLLO STRATEGI CAP II,0.45,0.0,0.0,0.448,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201231,TOITF,TOPICUS.COM INC,156.367,117.388,84.047,261.498,0.0,400.523,-1.275,111.648,595.444,25.709,7.942,83.271,0.129,0.139,2.903,0.0
20201231,TIXT,TELUS INTERNATIONAL IN,548.2,18.8,1673.4,505.1,0.0,1219.8,-0.4,179.6,1581.6,47.6,43.5,182.2,0.0,0.0,89.7,0.0
20201231,PAX,PATRIA INVESTMENTS LTD,53.675,3.039,0.802,44.044,0.0,27.259,0.909,67.208,115.017,3.136,0.972,7.687,0.0,0.0,0.163,22.542
20201231,AAC,ARES ACQSTN CORP,0.0,0.0,0.0,0.512,0.0,0.0,0.0,-0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201231,ALF,ALFI INC,1.839,0.517,0.0,6.422,2.5,0.331,0.195,-3.646,0.0,0.0,0.108,0.464,0.0,-1.104,0.024,0.0
20201231,BOLT,BOLT BIOTHRPTCS INC,25.361,1.598,9.376,11.264,130.52,48.802,-11.546,-49.182,0.231,0.0,0.0,0.611,0.0,0.0,3.262,-17.33
20201231,ONTF,ON24 INC,127.467,4.73,25.727,116.768,153.857,30.361,0.076,21.843,156.941,0.297,0.869,14.089,0.0,0.0,1.03,2.0
20201231,PHVS,PHARVARIS BV,121.805,0.791,0.0,6.406,0.225,0.0,-1.162,-30.143,0.0,-0.1,0.118,0.008,0.0,0.0,0.052,0.0
20201231,NEXI,NEXIMMUNE INC,8.393,2.76,0.0,27.027,53.621,0.0,-0.331,-27.852,0.0,0.0,1.683,0.619,0.0,0.0,0.865,1.007
20201231,IMCR,IMMUNOCORE HO PLC -ADR,205.356,7.765,83.044,73.851,0.0,148.209,7.216,-119.825,40.437,-17.815,4.175,12.053,0.0,0.0,4.128,0.0
20201231,RAAS,CLOOPEN GROUP LTD -ADR,133.752,20.025,0.0,118.192,741.933,69.854,-30.527,-43.108,116.816,0.247,2.176,1.308,-0.372,0.0,0.832,-13.401
20201231,DSP,VIANT TECHNOLOGY INC,103.883,29.763,20.182,79.656,7.5,80.922,-0.06,21.767,165.251,0.0,1.069,10.106,0.0,0.0,7.841,0.0
20201231,SNSE,SENSEI BIOTHERAPEU INC,20.076,3.882,0.567,4.83,72.336,0.0,0.995,-18.713,0.0,0.0,1.689,0.209,0.0,0.0,1.206,0.0
20201231,APR,APRIA INC,300.654,116.886,411.747,276.658,0.0,213.04,0.498,106.789,1108.717,19.199,6.308,116.588,0.0,0.169,109.097,0.0
20201231,LHDX,LUCIRA HEALTH INC,70.231,3.981,25.074,8.857,121.08,1.661,-5.37,-31.925,0.269,0.0,0.053,0.28,0.0,-4.865,18.812,0.0
20201231,VOR,VOR BIOPHARMA INC,49.106,2.361,17.43,10.207,107.336,0.0,0.029,-43.366,0.0,0.0,0.0,0.605,0.0,0.0,4.161,0.0
20201231,TERN,TERNS PHARMACEUTIC INC,90.869,0.935,0.0,22.821,186.033,0.0,-2.733,-37.025,0.0,0.813,0.0,0.394,0.0,0.0,0.584,7.277
20201231,ADAG,ADAGENE INC - ADR,79.097,1.81,2.966,16.146,154.449,42.994,0.956,-43.151,0.701,0.0,0.202,0.858,0.0,0.0,0.935,8.0
20201231,AGFY,AGRIFY CORP,18.64,0.693,1.264,27.029,0.0,11.288,-2.924,-10.749,12.087,0.0,0.481,0.407,0.0,-2.941,0.136,0.0
20201231,LABP,LANDOS BIOPHARMA INC,29.888,8.606,0.0,11.034,73.037,0.0,0.532,-30.676,0.0,0.0,0.0,0.137,0.0,0.0,0.181,14.312
20201231,VLON,VALLON PHARMACEUTICALS INC,0.674,1.226,0.184,2.225,0.0,4.887,0.0,-4.788,0.1,0.0,0.034,0.075,0.0,0.0,0.002,0.0
20201231,MOVE,MOVANO INC,6.901,0.246,11.445,1.16,32.818,0.0,-0.92,-11.107,0.0,0.0,1.004,0.013,0.0,0.0,0.0,0.0
20201231,OSCR,OSCAR HEALTH INC,1870.447,792.751,142.487,1665.596,1744.911,841.68,0.0,-454.702,398.263,1.045,3.514,11.612,0.0,0.0,14.021,182.06
20201231,SNCY,SUN CONTY AIR HLD INC,126.74,34.035,464.762,253.743,0.0,335.29,0.006,-47.178,401.486,-0.778,22.073,49.609,0.0,-0.614,96.298,0.07
20201231,FLGC,FLORA GRWT CORP,17.634,1.809,0.32,2.743,0.0,0.035,0.039,-12.395,0.106,0.0,0.03,0.113,0.0,-0.055,0.234,0.0
20201231,COMS,COMSOVEREIGN HLDG CORP,7.681,5.583,2.924,34.262,0.0,4.596,-1.441,-26.83,9.427,-2.907,11.309,22.095,0.0,0.383,0.177,0.0
20201231,ASAI,SENDAS DISTRIBUIDORA S.A.,1587.966,962.023,1581.499,1671.082,0.0,5565.202,83.497,411.779,6855.317,82.926,143.789,260.952,0.0,-195.714,297.09,0.0
20201231,DOCN,DIGITALOCEAN HOLDINGS INC,147.953,12.433,242.215,84.785,173.074,69.958,-12.997,-15.791,318.38,0.911,13.61,75.574,0.0,0.0,110.545,0.0
20201231,FORA,FORIAN INC,12.508,0.647,0.0,1.287,0.0,0.029,0.004,-4.121,0.545,0.0,0.0,0.009,0.0,0.0,0.051,-11.349
20201231,COUR,COURSERA INC,355.071,39.005,18.305,153.644,462.293,129.261,1.295,-66.583,293.511,1.515,0.012,9.585,0.0,0.0,11.918,-88.524
20201231,LBPH,LONGBOARD PHARMA INC,55.362,1.213,0.0,3.135,55.795,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201231,OLO,OLO INC,125.244,9.104,0.0,72.002,111.737,17.995,-12.686,16.095,98.424,0.189,0.157,0.673,0.0,0.0,1.273,0.0
20201231,ALKT,ALKAMI TECHNOLOGY INC,193.236,0.36,24.566,20.484,443.263,50.302,-15.763,-28.173,112.142,0.0,0.489,2.836,0.0,0.0,2.147,0.0
20201231,RXDX,PROMETHEUS BIOSCNC INC,57.456,0.958,7.399,15.255,126.023,30.127,-0.002,-29.007,1.229,0.0,2.13,0.109,0.0,0.0,0.204,0.0
20201231,TUYA,TUYA INC -ADR,248.033,23.159,5.688,91.928,333.667,116.275,4.064,-70.917,179.874,0.206,0.0,5.684,0.0,-19.787,3.201,-4.313
20201231,ACVA,ACV AUCTIONS INC,354.405,151.967,6.155,166.701,366.332,178.047,0.748,-43.41,208.357,0.489,0.633,7.244,0.0,0.0,3.503,0.0
20201231,TIL,INSTIL BIO INC,246.138,3.495,0.0,13.281,331.966,32.598,-3.943,-32.716,0.138,0.151,0.0,0.256,0.0,0.0,50.816,0.0
20201231,CNTB,CONNECT BIO HLD LTD - ADS,160.808,3.749,315.259,5.782,0.0,0.0,-87.903,-30.228,0.0,0.0,0.44,0.219,0.0,0.0,2.276,2.775
20201231,DSGN,DESIGN THERAPEUTIS INC,36.233,1.399,0.0,2.33,45.356,8.551,0.05,-8.33,0.226,0.0,0.0,0.005,0.0,0.0,0.076,-33.485
20201231,KNBE,KNOWBE4 INC,143.547,2.53,9.766,134.385,0.0,14.968,1.004,-1.542,174.886,1.832,0.06,11.762,0.0,0.0,5.426,0.0
20201231,RPHM,RENEO PHARMA INC,55.025,0.908,0.0,4.58,92.72,0.0,0.087,-19.552,0.0,0.0,0.0,0.037,0.0,0.0,0.024,7.4
20201231,OLK,OLINK HOLDING AB -ADR,67.31,6.658,63.965,28.467,21.249,15.65,5.455,-5.104,54.542,-0.479,7.344,12.54,0.0,-5.978,3.46,0.0
20201231,SKYT,SKYWATER TECH INC,76.572,16.792,69.828,86.327,0.0,98.88,0.78,-6.548,140.438,4.919,5.499,20.527,0.0,-11.175,85.768,0.0
20201231,EWTX,EDGEWISE THERA INC,129.645,1.58,0.0,4.342,160.214,0.0,0.069,-17.192,0.0,0.0,0.0,0.185,0.0,0.0,0.203,-24.178
20201231,IKNA,IKENA ONCOLOGY INC,165.969,2.122,0.0,28.332,205.979,42.273,0.263,-33.379,9.194,0.0,0.0,0.3,0.0,0.0,0.766,0.0
20201231,COMP,COMPASS INC,599.3,36.6,435.9,281.9,1486.7,3266.0,2.0,-249.9,3720.8,-1.7,0.6,51.5,0.0,0.0,43.3,55.5
20201231,KLTR,KALTURA INC,53.462,5.045,47.302,82.994,160.112,44.337,-42.26,-4.429,120.44,3.553,4.461,3.708,0.0,0.0,2.967,0.0
20201231,NPCE,NEUROPACE INC,54.562,0.949,50.821,9.595,141.422,10.554,0.259,-13.051,41.138,0.0,11.486,3.804,0.0,0.672,0.062,-10.705
20201231,ZH,ZHIHU INC - ADS,566.081,76.364,0.0,154.382,1200.791,87.463,13.148,-91.737,205.758,0.164,0.0,2.984,0.0,0.0,0.297,65.744
20201231,AKYA,AKOYA BIOSNCS INC,28.696,5.074,33.765,17.162,70.36,16.535,-0.259,-11.492,42.443,0.042,2.723,3.815,0.0,-0.684,3.295,10.168
20201231,BMEA,BIOMEA FUSION INC,62.223,0.727,0.0,1.619,55.738,0.0,0.003,-5.327,0.0,0.0,0.0,0.008,0.0,0.0,0.051,0.0
20201231,TMCI,TREACE MEDIC CNCPTS INC,40.978,2.265,29.189,11.597,7.935,11.116,0.054,0.999,57.365,0.0,2.777,1.43,0.0,-3.402,1.069,0.0
20201231,SWIM,LATHAM GROUP INC,167.326,30.289,273.392,93.937,0.0,251.26,0.907,48.465,403.389,6.776,18.276,27.682,0.0,-17.023,16.264,0.0
20201231,VECT,VECTIVBIO HOLDING AG,47.552,9.49,0.004,34.763,0.741,0.0,-1.564,-44.323,0.0,0.0,0.554,0.27,0.0,0.0,0.093,0.0
20201231,PRVA,PRIVIA HEALTH GROUP INC,190.084,5.235,32.784,146.938,0.0,734.493,0.0,12.08,803.775,-7.441,1.917,1.964,0.0,0.0,0.38,0.0
20201231,TASK,TASKUS INC,211.304,41.935,198.768,114.842,0.0,264.069,0.456,65.267,478.046,9.886,7.482,39.453,0.0,0.0,28.883,0.0
